,subspecies,pollen_carrying,"address_Alvin, TX, USA 77511","address_Athens, GA, USA 30607","address_Des Moines, IA, USA 50315","address_Keene, NH, USA 3431","address_New Orleans, LA, USA 70115","address_Saratoga, CA, USA 95070","health_Varroa, Small Hive Beetles",health_ant problems,"health_few varrao, hive beetles",health_healthy,health_missing queen,Day Time_Morning,Day Time_Afternoon,Day Time_Evening,month_7,month_8
2477,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2478,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2479,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2480,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2481,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2482,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2483,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2484,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2485,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2486,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2487,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2488,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2489,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2490,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2491,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2492,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2493,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2494,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2495,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2496,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2497,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2498,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2499,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2500,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2501,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2502,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2503,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2504,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2505,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2506,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2507,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2508,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2509,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2510,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2511,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2512,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2513,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2514,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2515,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2516,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2517,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2518,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2519,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2520,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2521,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2522,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2523,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2524,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2525,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2526,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2527,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2528,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2529,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2530,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2531,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2532,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2533,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2534,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2535,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2536,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2537,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2538,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2539,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2540,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2541,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2542,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2543,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2544,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2545,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2546,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2547,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2548,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2549,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2550,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2551,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2552,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2553,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2554,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2555,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2556,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2557,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2558,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2559,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2560,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2561,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2562,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2563,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2564,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2565,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2566,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2567,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2568,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2569,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2570,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2571,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2572,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2573,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2574,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2575,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2576,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2577,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2578,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2579,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2580,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2581,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2582,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2583,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2584,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2585,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2586,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2587,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2588,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2589,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2590,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2591,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2592,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2593,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2594,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2595,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2596,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2597,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2598,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2599,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2600,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2601,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2602,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2603,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2604,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2605,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2606,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2607,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2608,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2609,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2610,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2611,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2612,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2613,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2614,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2615,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2616,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2617,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2618,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2619,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2620,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2621,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2622,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2623,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2624,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2625,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2626,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2627,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2628,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2629,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2630,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2631,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2632,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2633,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2634,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2635,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2636,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2637,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2638,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2639,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2640,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2641,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2642,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2643,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2644,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2645,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2646,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2647,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2648,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2649,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2650,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2651,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2652,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2653,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2654,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2655,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2656,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2657,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2658,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2659,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2660,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2661,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2662,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2663,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2664,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2665,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2666,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2667,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2668,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2669,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2670,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2671,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2672,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2673,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2674,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2675,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2676,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2677,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2678,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2679,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2680,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2681,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2682,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2683,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2684,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2685,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2686,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2687,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2688,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2689,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2690,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2691,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2692,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2693,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2694,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2695,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2696,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2697,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2698,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2699,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2700,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2701,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2702,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2703,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2704,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2705,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2706,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2707,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2708,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2709,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2710,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2711,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2712,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2713,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2714,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2715,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2716,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2717,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2718,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2719,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2720,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2721,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2722,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2723,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2724,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2725,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2726,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2727,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2728,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2729,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2730,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2731,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2732,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2733,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2734,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2735,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2736,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2737,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2738,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2739,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2740,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2741,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2742,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2743,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2744,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2745,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2746,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2747,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2748,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2749,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2750,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2751,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2752,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2753,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2754,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2755,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2756,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2757,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2758,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2759,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2760,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2761,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2762,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2763,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2764,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2765,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2766,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2767,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2768,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2769,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2770,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2771,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2772,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2773,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2774,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2775,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2776,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2777,Carniolan honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
